Fecha;lon;lat
2450093.5;355.3495306;-2.1884173
2450098.5;355.5156209;-2.1918324
2450103.5;355.6817384;-2.1952168
2450108.5;355.8479054;-2.1985833
2450113.5;356.0141511;-2.201946
2450118.5;356.1804309;-2.2052813
2450123.5;356.3467494;-2.2085928
2450128.5;356.5131481;-2.2119015
2450133.5;356.6795905;-2.2151873
2450138.5;356.846063;-2.2184446
2450143.5;357.0126133;-2.221698
2450148.5;357.1792179;-2.2249337
2450153.5;357.3458473;-2.2281377
2450158.5;357.5125484;-2.2313348
2450163.5;357.6793141;-2.2345193
2450168.5;357.8461034;-2.237671
2450173.5;358.0129553;-2.240811
2450178.5;358.1798802;-2.2439429
2450183.5;358.3468318;-2.2470428
2450188.5;358.513835;-2.2501255
2450193.5;358.6809171;-2.2532032
2450198.5;358.8480326;-2.2562517
2450203.5;359.0151887;-2.2592773
2450208.5;359.1824257;-2.2622992
2450213.5;359.3497053;-2.2652962
2450218.5;359.5170163;-2.268265
2450223.5;359.6844064;-2.2712298
2450228.5;359.8518496;-2.2741746
2450233.5;0.0193185;-2.2770878
2450238.5;0.1868608;-2.2799943
2450243.5;0.3544668;-2.2828861
2450248.5;0.5220967;-2.2857444
2450253.5;0.6897911;-2.288592
2450258.5;0.857558;-2.2914294
2450263.5;1.0253511;-2.2942337
2450268.5;1.1931979;-2.2970217
2450273.5;1.3611232;-2.2998032
2450278.5;1.5290812;-2.3025538
2450283.5;1.6970816;-2.3052824
2450288.5;1.8651634;-2.3080064
2450293.5;2.0332866;-2.3107034
2450298.5;2.2014428;-2.3133731
2450303.5;2.3696789;-2.3160382
2450308.5;2.5379671;-2.3186812
2450313.5;2.7062817;-2.3212927
2450318.5;2.8746711;-2.3238977
2450323.5;3.0431231;-2.3264858
2450328.5;3.2115991;-2.3290401
2450333.5;3.3801415;-2.3315842
2450338.5;3.5487557;-2.3341163
2450343.5;3.7173957;-2.3366143
2450348.5;3.8860913;-2.3390969
2450353.5;4.0548652;-2.3415714
2450358.5;4.2236705;-2.3440135
2450363.5;4.3925202;-2.3464345
2450368.5;4.5614514;-2.3488499
2450373.5;4.7304227;-2.3512363
2450378.5;4.8994284;-2.3535962
2450383.5;5.0685149;-2.355951
2450388.5;5.2376521;-2.3582816
2450393.5;5.4068166;-2.360581
2450398.5;5.5760572;-2.3628741
2450403.5;5.7453591;-2.3651481
2450408.5;5.9146851;-2.367388
2450413.5;6.084079;-2.3696183
2450418.5;6.2535438;-2.3718345
2450423.5;6.423034;-2.3740159
2450428.5;6.5925814;-2.3761828
2450433.5;6.7622069;-2.37834
2450438.5;6.9318627;-2.3804634
2450443.5;7.1015645;-2.3825667
2450448.5;7.2713479;-2.3846632
2450453.5;7.4411701;-2.3867289
2450458.5;7.6110278;-2.3887689
2450463.5;7.7809669;-2.3908033
2450468.5;7.9509552;-2.3928113
2450473.5;8.1209715;-2.3947887
2450478.5;8.2910651;-2.3967597
2450483.5;8.4612187;-2.3987095
2450488.5;8.6313964;-2.4006253
2450493.5;8.8016436;-2.4025319
2450498.5;8.9719605;-2.4044224
2450503.5;9.1423021;-2.4062774
2450508.5;9.3127026;-2.4081188
2450513.5;9.4831804;-2.4099487
2450518.5;9.6536875;-2.4117437
2450523.5;9.8242422;-2.4135197
2450528.5;9.9948783;-2.4152875
2450533.5;10.1655517;-2.4170229
2450538.5;10.336262;-2.4187337
2450543.5;10.507054;-2.4204379
2450548.5;10.6778935;-2.4221139
2450553.5;10.8487617;-2.4237599
2450558.5;11.0197079;-2.4253993
2450563.5;11.1907127;-2.4270154
2450568.5;11.3617416;-2.4285977
2450573.5;11.5328414;-2.4301712
2450578.5;11.7040097;-2.4317266
2450583.5;11.8752019;-2.4332461
2450588.5;12.0464546;-2.4347528
2450593.5;12.2177837;-2.4362461
2450598.5;12.3891408;-2.4377036
2450603.5;12.5605469;-2.4391431
2450608.5;12.7320341;-2.440573
2450613.5;12.9035569;-2.4419691
2450618.5;13.0751178;-2.4433415
2450623.5;13.2467607;-2.4447066
2450628.5;13.4184494;-2.4460416
2450633.5;13.5901677;-2.4473475
2450638.5;13.7619645;-2.4486464
2450643.5;13.9338179;-2.44992
2450648.5;14.1056955;-2.4511601
2450653.5;14.277645;-2.4523917
2450658.5;14.4496615;-2.4536031
2450663.5;14.6217012;-2.4547786
2450668.5;14.793803;-2.455942
2450673.5;14.96598;-2.4570901
2450678.5;15.1381837;-2.4582017
2450683.5;15.3104378;-2.4592963
2450688.5;15.4827723;-2.4603798
2450693.5;15.6551407;-2.4614282
2450698.5;15.8275482;-2.462454
2450703.5;16.0000377;-2.4634715
2450708.5;16.172571;-2.4644572
2450713.5;16.3451342;-2.4654148
2450718.5;16.5177769;-2.466365
2450723.5;16.6904744;-2.4672879
2450728.5;16.8631958;-2.4681779
2450733.5;17.0359901;-2.4690595
2450738.5;17.2088497;-2.4699189
2450743.5;17.3817317;-2.4707424
2450748.5;17.5546769;-2.4715545
2450753.5;17.7276961;-2.4723494
2450758.5;17.9007405;-2.4731073
2450763.5;18.0738367;-2.4738493
2450768.5;18.2470127;-2.4745786
2450773.5;18.4202206;-2.4752717
2450778.5;18.5934686;-2.4759434
2450783.5;18.7667984;-2.4766056
2450788.5;18.9401697;-2.4772344
2450793.5;19.1135715;-2.4778363
2450798.5;19.287053;-2.4784301
2450803.5;19.4605873;-2.4789949
2450808.5;19.6341454;-2.4795276
2450813.5;19.8077773;-2.4800519
2450818.5;19.9814726;-2.480552
2450823.5;20.1551894;-2.4810165
2450828.5;20.3289705;-2.4814701
2450833.5;20.5028241;-2.4819047
2450838.5;20.6767013;-2.4823019
2450843.5;20.8506314;-2.4826842
2450848.5;21.0246402;-2.4830522
2450853.5;21.1986791;-2.4833831
2450858.5;21.3727591;-2.4836939
2450863.5;21.5469204;-2.483994
2450868.5;21.7211211;-2.4842593
2450873.5;21.8953526;-2.4844989
2450878.5;22.069664;-2.4847297
2450883.5;22.2440257;-2.4849296
2450888.5;22.4184111;-2.4850985
2450893.5;22.5928709;-2.4852589
2450898.5;22.767392;-2.4853932
2450903.5;22.9419338;-2.4854924
2450908.5;23.1165409;-2.4855813
2450913.5;23.2912187;-2.4856492
2450918.5;23.4659186;-2.4856796
2450923.5;23.6406724;-2.4856962
2450928.5;23.8155036;-2.4856966
2450933.5;23.9903627;-2.4856593
2450938.5;24.1652637;-2.4856032
2450943.5;24.3402455;-2.4855351
2450948.5;24.5152643;-2.485431
2450953.5;24.6903143;-2.4853025
2450958.5;24.8654442;-2.4851645
2450963.5;25.0406219;-2.484994
2450968.5;25.2158231;-2.4847935
2450973.5;25.3910991;-2.4845843
2450978.5;25.566434;-2.4843472
2450983.5;25.7417886;-2.4840757
2450988.5;25.9172093;-2.4837943
2450993.5;26.0926988;-2.4834901
2450998.5;26.2682087;-2.4831485
2451003.5;26.4437737;-2.482794
2451008.5;26.6194145;-2.4824218
2451013.5;26.7950809;-2.4820113
2451018.5;26.9707901;-2.4815832
2451023.5;27.1465791;-2.4811418
2451028.5;27.3224024;-2.4806633
2451033.5;27.4982575;-2.4801619
2451038.5;27.674192;-2.4796501
2451043.5;27.8501718;-2.4791043
2451048.5;28.0261749;-2.4785299
2451053.5;28.202253;-2.4779465
2451058.5;28.3783876;-2.4773334
2451063.5;28.5545409;-2.4766868
2451068.5;28.7307608;-2.4760305
2451073.5;28.9070473;-2.4753496
2451078.5;29.0833525;-2.4746319
2451083.5;29.2597135;-2.4739019
2451088.5;29.4361488;-2.4731526
2451093.5;29.6126074;-2.4723649
2451098.5;29.7891096;-2.4715609
2451103.5;29.9656904;-2.470742
2451108.5;30.1423028;-2.4698853
2451113.5;30.3189473;-2.4690071
2451118.5;30.4956708;-2.4681175
2451123.5;30.6724366;-2.4671927
2451128.5;30.8492254;-2.4662407
2451133.5;31.0260894;-2.4652792
2451138.5;31.2030071;-2.4642865
2451143.5;31.3799426;-2.4632614
2451148.5;31.5569453;-2.4622269
2451153.5;31.7340121;-2.461166
2451158.5;31.9110959;-2.4600688
2451163.5;32.088236;-2.4589602
2451168.5;32.2654485;-2.4578304
2451173.5;32.442682;-2.4566624
2451178.5;32.6199597;-2.4554793
2451183.5;32.7973151;-2.4542799
2451188.5;32.9746989;-2.4530422
2451193.5;33.1521152;-2.4517844
2451198.5;33.3296097;-2.4505142
2451203.5;33.5071437;-2.4492077
2451208.5;33.6847004;-2.4478756
2451213.5;33.8623319;-2.4465333
2451218.5;34.0400142;-2.4451585
2451223.5;34.2177133;-2.4437525
2451228.5;34.39548;-2.4423372
2451233.5;34.5733084;-2.4408939
2451238.5;34.7511519;-2.4394152
2451243.5;34.9290523;-2.4379258
2451248.5;35.1070231;-2.4364135
2451253.5;35.2850122;-2.4348632
2451258.5;35.4630461;-2.433299
2451263.5;35.6411558;-2.4317171
2451268.5;35.8192914;-2.4300966
2451273.5;35.9974598;-2.4284576
2451278.5;36.1757055;-2.426805
2451283.5;36.3539875;-2.4251153
2451288.5;36.5322922;-2.4234015
2451293.5;36.7106713;-2.4216771
2451298.5;36.8890982;-2.4199186
2451303.5;37.0675407;-2.4181306
2451308.5;37.2460509;-2.4163331
2451313.5;37.42462;-2.4145061
2451318.5;37.6032026;-2.412645
2451323.5;37.7818425;-2.4107736
2451328.5;37.9605505;-2.4088778
2451333.5;38.1392745;-2.4069446
2451338.5;38.3180438;-2.4049986
2451343.5;38.4968871;-2.4030333
2451348.5;38.6757533;-2.4010294
2451353.5;38.8546525;-2.3990085
2451358.5;39.0336279;-2.3969728
2451363.5;39.2126363;-2.3948995
2451368.5;39.3916671;-2.3928037
2451373.5;39.570772;-2.3906967
2451378.5;39.7499215;-2.3885546
2451383.5;39.9290858;-2.3863845
2451388.5;40.1083177;-2.3842048
2451393.5;40.2876054;-2.3819941
2451398.5;40.4669049;-2.3797505
2451403.5;40.6462621;-2.3774972
2451408.5;40.8256848;-2.3752181
2451413.5;41.0051211;-2.3729023
2451418.5;41.1846032;-2.3705748
2451423.5;41.3641573;-2.3682266
2451428.5;41.5437314;-2.36584
2451433.5;41.7233389;-2.3634378
2451438.5;41.9030212;-2.3610198
2451443.5;42.0827331;-2.3585636
2451448.5;42.2624672;-2.3560868
2451453.5;42.4422746;-2.3535978
2451458.5;42.6221233;-2.351073
2451463.5;42.8019861;-2.348522
2451468.5;42.9819163;-2.3459611
2451473.5;43.1618993;-2.3433681
2451478.5;43.3418923;-2.3407436
2451483.5;43.5219434;-2.3381098
2451488.5;43.7020573;-2.3354486
2451493.5;43.8821822;-2.3327519
2451498.5;44.0623533;-2.3300444
2451503.5;44.2425943;-2.3273149
2451508.5;44.4228523;-2.3245475
2451513.5;44.6031439;-2.3217659
2451518.5;44.783509;-2.3189673
2451523.5;44.9639004;-2.3161305
2451528.5;45.1443139;-2.3132747
2451533.5;45.3247997;-2.3104061
2451538.5;45.5053233;-2.3075008
